,book_title,book_authors,book_desc,book_edition,book_isbn,genres
The Sirens of Titan,Kurt Vonnegut Jr.|Ligia Caranfil|Chris     Moore,"The Sirens of Titan is an outrageous romp through space, time, and morality. The richest, most depraved man on Earth, Malachi Constant, is offered a chance to take a space journey to distant worlds with a beautiful woman at his side. Of course there's a catch to the invitation—and a prophetic vision about the purpose of human life that only Vonnegut has the courage to tell.",SF Masterworks #18,,Science Fiction|Fiction|Classics|Humor|Novels|Literature|Fantasy|Science Fiction Fantasy|Literature|American|Literature|20th Century
We,Yevgeny Zamyatin|Clarence Brown,"The exhilarating dystopian novel that inspired George Orwell's 1984 and foreshadowed the worst excesses of Soviet RussiaYevgeny Zamyatin's We is a powerfully inventive vision that has influenced writers from George Orwell to Ayn Rand. In a glass-enclosed city of absolute straight lines, ruled over by the all-powerful 'Benefactor', the citizens of the totalitarian society of OneState live out lives devoid of passion and creativity - until D-503, a mathematician who dreams in numbers, makes a discovery: he has an individual soul. Set in the twenty-sixth century AD, We is the classic dystopian novel and was the forerunner of works such as George Orwell's 1984 and Aldous Huxley's Brave New World. It was suppressed for many years in Russia and remains a resounding cry for individual freedom, yet is also a powerful, exciting and vivid work of science fiction. Clarence Brown's brilliant translation is based on the corrected text of the novel, first published in Russia in 1988 after more than sixty years' suppression.",,9780140185850,Fiction|Science Fiction|Classics|Science Fiction|Dystopia|Cultural|Russia|Literature|Russian Literature|Literature|Novels|Literature|20th Century|Science Fiction Fantasy
Lord of Light,Roger Zelazny,"Earth is long since dead. On a colony planet, a band of men has gained control of technology, made themselves immortal, and now rule their world as the gods of the Hindu pantheon. Only one dares oppose them: he who was once Siddhartha and is now Mahasamatman. Binder of Demons, Lord of Light.",,9780060567231,Science Fiction|Fantasy|Fiction|Science Fiction Fantasy|Fantasy|Mythology|Classics|Hugo Awards|Religion|Speculative Fiction|Novels
The Invisible Man,H.G. Wells|Daniel Philpott|Герберт Веллс|Микола Іванов|Дмитро Паламарчук,"This masterpiece of science fiction is the fascinating story of Griffin, a scientist who creates a serum to render himself invisible, and his descent into madness that follows.",,9780451528520,Classics|Science Fiction|Fiction|Horror|Fantasy|Audiobook|Literature|Novels|Literature|19th Century|Science Fiction Fantasy
A Princess of Mars,Edgar Rice Burroughs|John Seelye,"A Princess of Mars is the first of eleven thrilling novels that comprise Edgar Rice Burroughs' most exciting saga, known as The Martian Series. It's the beginning of an incredible odyssey in which John Carter, a gentleman from Virginia and a Civil War veteran, unexpectedly finds himself on to the red planet, scene of continuing combat among rival tribes. Captured by a band of six-limbed, green-skinned savage giants called Tharks, Carter soon is accorded all the honor of a chieftain after it's discovered that his muscles, accustomed to Earth's greater gravity, now give him a decided advantage in strength. And when his captors take as prisoner Dejah Thoris, the lovely human-looking princess of the city of Helium, Carter must call upon every ounce of strength, courage, and ingenuity to rescue her-before Dejah becomes the slave of the depraved Thark leader, Tal Hajus!Excerpt:Her oval face was beautiful in the extreme, her every feature finely chisled and exquisite, her eyes large and lustrous and her head surmounted by a mass of coal black, waving hair, caught loosely into a strange yet becoming coiffure. Similar in face and figure to women of Earth, she was nevertheless a true Martian--and prisoner of the fierce green giants who held me captive, as well!",,9780143104889,Science Fiction|Fantasy|Classics|Fiction|Adventure|Science Fiction Fantasy|Pulp|Romance|Audiobook|Novels
The City and the Stars,Arthur C. Clarke|Norma B. de López|Edith Zilli,"Clarke's masterful evocation of the far future of humanity, considered his finest novel.Men had built cities before, but never such a city as Diaspar. For millennia its protective dome shut out the creeping decay and danger of the world outside. Once, it held powers that rule the stars.But then, as legend has it, the invaders came, driving humanity into this last refuge. It takes one man, a Unique, to break through Diaspar's stifling inertia, to smash the legend and discover the true nature of the Invaders.",SF Masterworks,,Science Fiction|Fiction|Classics|Science Fiction|Dystopia|Science Fiction Fantasy|Novels|Fantasy|Speculative Fiction|Audiobook|Literature
Parable of the Sower,Octavia E. Butler,"In 2025, with the world descending into madness and anarchy, one woman begins a fateful journey toward a better future.Lauren Olamina and her family live in one of the only safe neighborhoods remaining on the outskirts of Los Angeles. Behind the walls of their defended enclave, Lauren’s father, a preacher, and a handful of other citizens try to salvage what remains of a culture that has been destroyed by drugs, disease, war, and chronic water shortages. While her father tries to lead people on the righteous path, Lauren struggles with hyperempathy, a condition that makes her extraordinarily sensitive to the pain of others.When fire destroys their compound, Lauren’s family is killed and she is forced out into a world that is fraught with danger. With a handful of other refugees, Lauren must make her way north to safety, along the way conceiving a revolutionary idea that may mean salvation for all mankind.",,9780446675505,Fiction|Science Fiction|Science Fiction|Dystopia|Fantasy|Apocalyptic|Post Apocalyptic|Classics|Speculative Fiction|Science Fiction Fantasy|Audiobook|Novels
Consider Phlebas,Iain M. Banks,"The war raged across the galaxy. Billions had died, billions more were doomed. Moons, planets, the very stars themselves, faced destruction, cold-blooded, brutal, and worse, random. The Idirans fought for their Faith; the Culture for its moral right to exist. Principles were at stake. There could be no surrender.Within the cosmic conflict, an individual crusade. Deep within a fabled labyrinth on a barren world, a Planet of the Dead proscribed to mortals, lay a fugitive Mind. Both the Culture and the Idirans sought it. It was the fate of Horza, the Changer, and his motley crew of unpredictable mercenaries, human and machine, actually to find it, and with it their own destruction.",,9781857231380,Science Fiction|Fiction|Space|Space Opera|Science Fiction Fantasy|Space|Fantasy|Cultural|Adventure|Speculative Fiction|Audiobook
The Robots of Dawn,Isaac Asimov,"A millennium into the future two advances have altered the course of human history: the colonization of the Galaxy and the creation of the positronic brain. Isaac Asimov's Robot novels chronicle the unlikely partnership between a New York City detective and a humanoid robot who must learn to work together.Detective Elijah Baley is called to the Spacer world Aurora to solve a bizarre case of roboticide. The prime suspect is a gifted roboticist who had the means, the motive, and the opportunity to commit the crime. There's only one catch: Baley and his positronic partner, R. Daneel Olivaw, must prove the man innocent. For in a case of political intrigue and love between woman and robot gone tragically wrong, there's more at stake than simple justice. This time Baley's career, his life, and Earth's right to pioneer the Galaxy lie in the delicate balance. ",,9780553299496,Science Fiction|Fiction|Mystery|Science Fiction Fantasy|Science Fiction|Robots|Classics|Mystery|Detective|Novels|Fantasy|Audiobook
Spin,Robert Charles Wilson,"One night in October when he was ten years old, Tyler Dupree stood in his back yard and watched the stars go out. They all flared into brilliance at once, then disappeared, replaced by a flat, empty black barrier. He and his best friends, Jason and Diane Lawton, had seen what became known as the Big Blackout. It would shape their lives.Life on Earth is about to get much, much stranger.",,9780765348258,Science Fiction|Fiction|Hugo Awards|Science Fiction Fantasy|Science Fiction|Time Travel|Fantasy|Science Fiction|Dystopia|Speculative Fiction|Science Fiction|Aliens|Audiobook
The Great Dune Trilogy,Frank Herbert,"Herbert's evocative, epic tales are set on the desert planet Arrakis, the focus for a complex political and military struggle with galaxy-wide repercussions. This volume includes the titles Dune, Dune Messiah and Children of Dune.",,9780575070707,Science Fiction|Fiction|Fantasy|Classics|Science Fiction Fantasy|Space|Space Opera|Novels|Literature|Science Fiction|Dystopia|Speculative Fiction
Catching Fire,Suzanne Collins,"Sparks are igniting.Flames are spreading.And the Capitol wants revenge. Against all odds, Katniss Everdeen has won the Hunger Games. She and fellow District 12 tribute Peeta Mellark are miraculously still alive. Katniss should be relieved, happy even. After all, she has returned to her family and her longtime friend, Gale. Yet nothing is the way Katniss wishes it to be. Gale holds her at an icy distance. Peeta has turned his back on her completely. And there are whispers of a rebellion against the Capitol—a rebellion that Katniss and Peeta may have helped create. Much to her shock, Katniss has fueled an unrest that she's afraid she cannot stop. And what scares her even more is that she's not entirely convinced she should try. As time draws near for Katniss and Peeta to visit the districts on the Capitol's cruel Victory Tour, the stakes are higher than ever. If they can't prove, without a shadow of a doubt, that they are lost in their love for each other, the consequences will be horrifying.In Catching Fire, the second novel of the Hunger Games trilogy, Suzanne Collins continues the story of Katniss Everdeen, testing her more than ever before . . . and surprising readers at every turn.",First Edition,9780439023498,Young Adult|Science Fiction|Dystopia|Fiction|Fantasy|Science Fiction|Romance|Adventure|Young Adult|Teen|Apocalyptic|Post Apocalyptic|Audiobook
Stories of Your Life and Others,Ted Chiang,"Ted Chiang's first published story, ""Tower of Babylon,"" won the Nebula Award in 1990. Subsequent stories have won the Asimov's SF Magazine reader poll, a second Nebula Award, the Theodore Sturgeon Memorial Award, and the Sidewise Award for alternate history. He won the John W. Campbell Award for Best New Writer in 1992. Story for story, he is the most honored young writer in modern SF.Now, collected here for the first time are all seven of this extraordinary writer's stories so far-plus an eighth story written especially for this volume.What if men built a tower from Earth to Heaven-and broke through to Heaven's other side? What if we discovered that the fundamentals of mathematics were arbitrary and inconsistent? What if there were a science of naming things that calls life into being from inanimate matter? What if exposure to an alien language forever changed our perception of time? What if all the beliefs of fundamentalist Christianity were literally true, and the sight of sinners being swallowed into fiery pits were a routine event on city streets? These are the kinds of outrageous questions posed by the stories of Ted Chiang. Stories of your life . . . and others.",,9780330426640,Short Stories|Science Fiction|Fiction|Fantasy|Speculative Fiction|Science Fiction Fantasy|Anthologies|Philosophy|Audiobook|Adult
Foundation and Earth,Isaac Asimov,"Golan Trevize, former Councilman of the First Foundation, has chosen the future, and it is Gaia. A superorganism, Gaia is a holistic planet with a common consciousness so intensely united that every dewdrop, every pebble, every being, can speak for all—and feel for all. It is a realm in which privacy is not only undesirable, it is incomprehensible. But is it the right choice for the destiny of mankind? While Trevize feels it is, that is not enough. He must know. Trevize believes the answer lies at the site of humanity's roots: fabled Earth . . . if it still exists. For no one is sure where the planet of Gaia's first settlers is to be found in the immense wilderness of the Galaxy. Nor can anyone explain why no record of Earth has been preserved, no mention of it made anywhere in Gaia's vast world-memory. It is an enigma Trevize is determined to resolve, and a quest he is determined to undertake, at any cost.[ Original description here: Горстка смельчаков пытается найти прародину человечества - Землю, чтобы получить разгадку тайн истории Галактики. = A handful of brave souls trying to find humanity's ancestral home—the Earth, to get answers to the mysteries of the history of the Galaxy.]",,9780553587579,Science Fiction|Fiction|Science Fiction Fantasy|Classics|Space|Space Opera|Fantasy|Novels|Space|Speculative Fiction|Audiobook
Cryptonomicon,Neal Stephenson,"Cryptonomicon zooms all over the world, careening conspiratorially back and forth between two time periods—World War II and the present. Our 1940s heroes are the brilliant mathematician Lawrence Waterhouse, crypt analyst extraordinaire, and gung-ho, morphine-addicted marine Bobby Shaftoe. They're part of Detachment 2702, an Allied group trying to break Axis communication codes while simultaneously preventing the enemy from figuring out that their codes have been broken. Their job boils down to layer upon layer of deception. Dr. Alan Turing is also a member of 2702, and he explains the unit's strange workings to Waterhouse. ""When we want to sink a convoy, we send out an observation plane first... Of course, to observe is not its real duty—we already know exactly where the convoy is. Its real duty is to be observed... Then, when we come round and sink them, the Germans will not find it suspicious.""All of this secrecy resonates in the present-day story line, in which the grandchildren of the WWII heroes—inimitable programming geek Randy Waterhouse and the lovely and powerful Amy Shaftoe—team up to help create an offshore data haven in Southeast Asia and maybe uncover some gold once destined for Nazi coffers. To top off the paranoiac tone of the book, the mysterious Enoch Root, key member of Detachment 2702 and the Societas Eruditorum, pops up with an unbreakable encryption scheme left over from WWII to befuddle the 1990s protagonists with conspiratorial ties.",,,Fiction|Science Fiction|Historical|Historical Fiction|Science Fiction|Cyberpunk|Thriller|Historical|War|Science Fiction Fantasy|Fantasy|Novels
The Word for World Is Forest,Ursula K. Le Guin,"Centuries in the future, Terrans have established a logging colony & military base named ""New Tahiti"" on a tree-covered planet whose small, green-furred, big-eyed inhabitants have a culture centered on lucid dreaming. Terran greed spirals around native innocence & wisdom, overturning the ancient society. Humans have learned interstellar travel from the Hainish (the origin-planet of all humanoid races, including Athsheans). Various planets have been expanding independently, but during the novel it's learned that the League of All Worlds has been formed. News arrives via an ansible, a new discovery. Previously they had been cut off, 27 light years from home.The story occurs after The Dispossessed, where both the ansible & the League of Worlds are unrealised. Also well before Planet of Exile, where human settlers have learned to coexist. The 24th century has been suggested. Terran colonists take over the planet locals call Athshe, meaning ""forest,"" rather than ""dirt,"" like their home planet Terra. They follow the 19th century model of colonization: felling trees, planting farms, digging mines & enslaving indigenous peoples. The natives are unequipped to comprehend this. They're a subsistence race who rely on the forests & have no cultural precedent for tyranny, slavery or war. The invaders take their land without resistance until one fatal act sets rebellion in motion & changes the people of both worlds forever.",,,Science Fiction|Fiction|Fantasy|Speculative Fiction|Science Fiction Fantasy|Classics|Novels|Novella|Science Fiction|Aliens|Literature|American
Timeline,Michael Crichton,"In an Arizona desert, a man wanders in a daze, speaking words that make no sense. Within twenty-four hours he is dead, his body swiftly cremated by his only known associates. Halfway around the world, archaeologists make a shocking discovery at a medieval site. Suddenly they are swept off to the headquarters of a secretive multinational corporation that has developed an astounding technology. Now this group is about to get a chance not to study the past but to enter it. And with history opened up to the present, the dead awakened to the living, these men and women will soon find themselves fighting for their very survival -- six hundred years ago.",,9780099244721,Science Fiction|Fiction|Thriller|Science Fiction|Time Travel|Historical|Historical Fiction|Fantasy|Adventure|Historical|Science Fiction Fantasy|Suspense
"Life, the Universe and Everything",Douglas Adams,"The unhappy inhabitants of planet Krikkit are sick of looking at the night sky above their heads–so they plan to destroy it. The universe, that is. Now only five individuals stand between the killer robots of Krikkit and their goal of total annihilation.They are Arthur Dent, a mild-mannered space and time traveler who tries to learn how to fly by throwing himself at the ground and missing; Ford Prefect, his best friend, who decides to go insane to see if he likes it; Slartibartfast, the indomitable vice president of the Campaign for Real Time, who travels in a ship powered by irrational behavior; Zaphod Beeblebrox, the two-headed, three-armed ex-president of the galazy; and Trillian, the sexy space cadet who is torn between a persistent Thunder God and a very depressed Beeblebrox.How will it all end? Will it end? Only this stalwart crew knows as they try to avert “universal” Armageddon and save life as we know it–and don’t know it!",,9780345418906,Science Fiction|Fiction|Humor|Fantasy|Humor|Comedy|Science Fiction Fantasy|Classics|Audiobook|Adventure|Novels
Dragonflight,Anne McCaffrey,"HOW CAN ONE GIRL SAVE AN ENTIRE WORLD?To the nobles who live in Benden Weyr, Lessa is nothing but a ragged kitchen girl. For most of her life she has survived by serving those who betrayed her father and took over his lands. Now the time has come for Lessa to shed her disguise—and take back her stolen birthright. But everything changes when she meets a queen dragon. The bond they share will be deep and last forever. It will protect them when, for the first time in centuries, Lessa’s world is threatened by Thread, an evil substance that falls like rain and destroys everything it touches. Dragons and their Riders once protected the planet from Thread, but there are very few of them left these days. Now brave Lessa must risk her life, and the life of her beloved dragon, to save her beautiful world. . . .",,9780345484260,Fantasy|Science Fiction|Fantasy|Dragons|Fiction|Science Fiction Fantasy|Young Adult|Fantasy|High Fantasy|Adventure|Science Fiction|Time Travel|Romance
Green Mars,Kim Stanley Robinson,"In the Nebula Award winning Red Mars, Kim Stanley Robinson began his critically acclaimed epic saga of the colonization of Mars, Now the Hugo Award winning Green Mars continues the thrilling and timeless tale of humanity's struggle to survive at its farthest frontier.Nearly a generation has passed since the first pioneers landed, but the transformation of Mars to an Earthlike planet has just begun. The plan is opposed by those determined to preserve the planet's hostile, barren beauty. Led by rebels like Peter Clayborne, these young people are the first generation of children born on Mars. They will be joined by original settlers Maya Toitovna, Simon Frasier, and Sax Russell. Against this cosmic backdrop, passions, rivalries, and friendships explode in a story as spectacular as the planet itself.",,9780553572391,Science Fiction|Fiction|Hugo Awards|Science Fiction Fantasy|Space|Speculative Fiction|Space|Space Opera|Fantasy|Science Fiction|Hard Science Fiction|Politics
Endymion,Dan Simmons,"The multiple-award-winning SF master returns to the universe that is his greatest success--the world of Hyperion and The Fall of Hyperion--to tell a story of love and memory, triumph and terror in a novel even more magnificent than its predecessors.Two hundred and seventy-four years after the fall of the WorldWeb in Fall of Hyperion, Raoul Endymion is sent on a quest. Retrieving Aenea from the Sphinx before the Church troops reach her is only the beginning. With help from a blue-skinned android named A. Bettik, Raoul and Aenea travel the river Tethys, pursued by Father Captain Frederico DeSoya, an influential warrior-priest and his troops. The shrike continues to make enigmatic appearances, and while many questions were raised in Hyperion and Fall of Hyperion, still more are raised here. Raoul's quest will continue.",,9780553572940,Science Fiction|Fiction|Fantasy|Space|Space Opera|Science Fiction Fantasy|Audiobook|Science Fiction|Time Travel|Space|Adventure|Speculative Fiction
Oryx and Crake,Margaret Atwood|Kristiina Drews,"Oryx and Crake is at once an unforgettable love story and a compelling vision of the future. Snowman, known as Jimmy before mankind was overwhelmed by a plague, is struggling to survive in a world where he may be the last human, and mourning the loss of his best friend, Crake, and the beautiful and elusive Oryx whom they both loved. In search of answers, Snowman embarks on a journey–with the help of the green-eyed Children of Crake–through the lush wilderness that was so recently a great city, until powerful corporations took mankind on an uncontrolled genetic engineering ride. Margaret Atwood projects us into a near future that is both all too familiar and beyond our imagining.",US,9780385721677,Fiction|Science Fiction|Science Fiction|Dystopia|Apocalyptic|Post Apocalyptic|Fantasy|Cultural|Canada|Speculative Fiction|Science Fiction Fantasy|Audiobook|Novels
Time Enough for Love,Robert A. Heinlein,"The capstone and crowning achievement of Heinlein's famous Future History, Time Enough for Love follows Lazarus Long through a vast and magnificent timescape of centuries and worlds. Heinlein's longest and most ambitious work, it is the story of a man so in love with Life that he refused to stop living it; and so in love with Time that he became his own ancestor.",,,Science Fiction|Fiction|Science Fiction Fantasy|Science Fiction|Time Travel|Fantasy|Classics|Speculative Fiction|Novels|Audiobook|Romance
Barrayar,Lois McMaster Bujold,"Cordelia and Arol Vorkosigan's plans for a peaceful married life (after all the bloodshed and trials recounted in SHARDS OF HONOR) are soon shattered by the polital tumult on Barrayar. Resisting enormous pressure, they struggle to keep their family alive while while protecting the child Emperor from enemies who would murder him and assume absolute power over all of Barrayar.",,9780743468411,Science Fiction|Fiction|Space|Space Opera|Audiobook|Fantasy|Hugo Awards|Science Fiction Fantasy|Romance|Space|Adventure
"Alas, Babylon",Pat Frank,"“An extraordinary real picture of human beings numbed by catastrophe but still driven by the unconquerable determination of living creatures to keep on being alive.” —The New Yorker“Alas, Babylon.” Those fateful words heralded the end. When the unthinkable nightmare of nuclear holocaust ravaged the United States, it was instant death for tens of millions of people; for survivors, it was a nightmare of hunger, sickness, and brutality. Overnight, a thousand years of civilization were stripped away.But for one small Florida town, miraculously spared against all the odds, the struggle was only just beginning, as the isolated survivors—men and women of all ages and races—found the courage to come together and confront the harrowing darkness.This classic apocalyptic novel by Pat Frank, first published in 1959 at the height of the Cold War, includes an introduction by award-winning science fiction writer and scientist David Brin. ",,9780060741877,Fiction|Science Fiction|Apocalyptic|Post Apocalyptic|Classics|Science Fiction|Dystopia|Science Fiction|Apocalyptic|Adventure|Survival|Science Fiction Fantasy|Audiobook|Literature
The Uplift War,David Brin,"David Brin's Uplift novels are among the most thrilling and extraordinary science fiction ever written. Sundiver, Startide Rising,  and The Uplift War--a New York Times bestseller--together make up one of the most beloved sagas of all time. Brin's tales are set in a future universe in which no species can reach sentience without being ""uplifted"" by a patron race. But the greatest mystery of all remains unsolved: who uplifted humankind?As galactic armadas clash in quest of the ancient fleet of the Progenitors, a brutal alien race seizes the dying planet of Garth. The various uplifted inhabitants of Garth must battle their overlords or face ultimate extinction. At stake is the existence of Terran society and Earth, and the fate of the entire Five Galaxies. Sweeping, brilliantly crafted, inventive and dramatic, The Uplift War is an unforgettable story of adventure and wonder from one of today's science fiction greats.",,9780553279719,Science Fiction|Fiction|Space|Space Opera|Hugo Awards|Science Fiction Fantasy|Fantasy|Science Fiction|Aliens|Speculative Fiction|Space|Audiobook
ATLAS,Isaac Hooke,"Rade Galaal enrolls in the hardest military training known to man to become a member of the MOTHs, the most elite fighting unit in the galaxy. MOTHs are tacticians, corpsmen, snipers, astronauts and commandos rolled into one. They also happen to pilot the atomic-powered ATLAS mechs, specialized military hardware that brings new meaning to the phrase ""one-man-army."" When Special Warfare Command orders MOTH Team Seven on a covert operation beyond the furthest reaches of explored space, Rade realizes he's signed up for more than he bargained for...",,,Science Fiction|War|Military Fiction|Fiction|Science Fiction|Military Science Fiction|Space|Space Opera|War|Business|Amazon|Space
The Snow Queen,Joan D. Vinge,"This reissue of a modern classic of science fiction, the Hugo and Locus Award-winning and Nebula-nominated The Snow Queen, marks the first time the book has been reprinted in fifteen years.The imperious Winter colonists have ruled the planet Tiamat for 150 years, deriving wealth from the slaughter of the sea mers. But soon the galactic stargate will close, isolating Tiamat, and the 150-year reign of the Summer primitives will begin. Their only chance at surviving the change is if Arienrhod, the ageless, corrupt Snow Queen, can destroy destiny with an act of genocide. Arienrhod is not without competition as Moon, a young Summer-tribe sibyl, and the nemesis of the Snow Queen, battles to break a conspiracy that spans space. Interstellar politics, a millennia-long secret conspiracy, and a civilization whose hidden machineries might still control the fate of worlds all form the background to this spectacular hard science fiction novel from Joan D. Vinge.",,9780446676649,Science Fiction|Fantasy|Fiction|Hugo Awards|Space|Space Opera|Science Fiction Fantasy|Fantasy|Fairy Tales|Romance|Speculative Fiction|Adult
The Chrysalids,John Wyndham,A world paralysed by genetic mutationJohn Wyndham takes the reader into the anguished heart of a community where the chances of breeding true are less than fifty per cent and where deviations are rooted out and destroyed as offences and abominations.,,,Science Fiction|Fiction|Classics|Science Fiction|Dystopia|Fantasy|Apocalyptic|Post Apocalyptic|Young Adult|Science Fiction Fantasy|Academic|School|Novels
Memory,Lois McMaster Bujold,"Forced to abandon his undercover role as leader of the Dendarii Mercenaries, Miles Vorkosigan persuades Emperor Gregor to appoint him Imperial Auditor so he can penetrate Barrayar’s intelligence and security operations (ImpSec). Simon Illyan, head of ImpSec and Miles’ former boss, is failing physically and mentally, and Miles sets out to find out why -- and who, if anyone, is behind Illyan’s rapid decline. Library Journal calls Miles “one of the genre’s most enterprising and engaging heroes”. A Hugo and Nebula Award finalist.",,9782290052303,Science Fiction|Fiction|Space|Space Opera|Mystery|Science Fiction Fantasy|Fantasy|Audiobook|Space|Adventure|War|Military Fiction
Divergent,Veronica Roth,"In Beatrice Prior's dystopian Chicago world, society is divided into five factions, each dedicated to the cultivation of a particular virtue—Candor (the honest), Abnegation (the selfless), Dauntless (the brave), Amity (the peaceful), and Erudite (the intelligent). On an appointed day of every year, all sixteen-year-olds must select the faction to which they will devote the rest of their lives. For Beatrice, the decision is between staying with her family and being who she really is—she can't have both. So she makes a choice that surprises everyone, including herself.During the highly competitive initiation that follows, Beatrice renames herself Tris and struggles alongside her fellow initiates to live out the choice they have made. Together they must undergo extreme physical tests of endurance and intense psychological simulations, some with devastating consequences. As initiation transforms them all, Tris must determine who her friends really are—and where, exactly, a romance with a sometimes fascinating, sometimes exasperating boy fits into the life she's chosen. But Tris also has a secret, one she's kept hidden from everyone because she's been warned it can mean death. And as she discovers unrest and growing conflict that threaten to unravel her seemingly perfect society, she also learns that her secret might help her save those she loves . . . or it might destroy her.",,9780062024039,Young Adult|Science Fiction|Dystopia|Fiction|Fantasy|Science Fiction|Romance|Adventure|Young Adult|Teen|Action|Apocalyptic|Post Apocalyptic
Mockingjay,Suzanne Collins,"My name is Katniss Everdeen.Why am I not dead?I should be dead.Katniss Everdeen, girl on fire, has survived, even though her home has been destroyed. Gale has escaped. Katniss's family is safe. Peeta has been captured by the Capitol. District 13 really does exist. There are rebels. There are new leaders. A revolution is unfolding.It is by design that Katniss was rescued from the arena in the cruel and haunting Quarter Quell, and it is by design that she has long been part of the revolution without knowing it. District 13 has come out of the shadows and is plotting to overthrow the Capitol. Everyone, it seems, has had a hand in the carefully laid plans—except Katniss.The success of the rebellion hinges on Katniss's willingness to be a pawn, to accept responsibility for countless lives, and to change the course of the future of Panem. To do this, she must put aside her feelings of anger and distrust. She must become the rebels' Mockingjay—no matter what the personal cost.",First Edition,9780439023511,Young Adult|Science Fiction|Dystopia|Fiction|Fantasy|Science Fiction|Romance|Adventure|Young Adult|Teen|Apocalyptic|Post Apocalyptic|Audiobook
God Emperor of Dune,Frank Herbert|Brian Herbert,"Book four in Frank Herbert's magnificent Dune Chronicles--one of the most significant sagas in the history of literary science fiction.Millennia have passed on Arrakis, and the once-desert planet is green with life. Leto Atreides, the son of the world's savior, the Emperor Paul Muad'Dib, is still alive but far from human. To preserve humanity's future, he sacrificed his own by merging with a sandworm, granting him near immortality as God Emperor of Dune for the past thirty-five hundred years.Leto's rule is not a benevolent one. His transformation has made not only his appearance but his morality inhuman. A rebellion, led by Siona, a member of the Atreides family, has risen to oppose the despot's rule. But Siona is unaware that Leto's vision of a Golden Path for humanity requires her to fulfill a destiny she never wanted--or could possibly conceive....Includes an introduction by Brian Herbert",Ace Premium Edition,9780593098257,Science Fiction|Fiction|Fantasy|Science Fiction Fantasy|Classics|Space|Space Opera|Audiobook|Novels|Philosophy|Space
Startide Rising,David Brin,"David Brin's Uplift novels are among the most thrilling and extraordinary science fiction ever written. Sundiver, Startide Rising,  and The Uplift War--a New York Times bestseller--together make up one of the most beloved sagas of all time. Brin's tales are set in a future universe in which no species can reach sentience without being ""uplifted"" by a patron race. But the greatest mystery of all remains unsolved: who uplifted humankind?The Terran exploration vessel Streaker has crashed in the uncharted water world of Kithrup, bearing one of the most important discoveries in galactic history. Below, a handful of her human and dolphin crew battles armed rebellion and a hostile planet to safeguard her secret--the fate of the Progenitors, the fabled First Race who seeded wisdom throughout the stars.Narrated by George Wilson.1 online resource (1 audio file (17 hr., 30 min.))",,9780553274189,Science Fiction|Fiction|Space|Space Opera|Hugo Awards|Science Fiction Fantasy|Fantasy|Speculative Fiction|Space|Science Fiction|Aliens|Audiobook
The Rise of Endymion,Dan Simmons,"The time of reckoning has arrived. As a final genocidal Crusade threatens to enslave humanity forever, a new messiah has come of age. She is Aenea and she has undergone a strange apprenticeship to those known as the Others. Now her protector, Raul Endymion, one-time shepherd and convicted murderer, must help her deliver her startling message to her growing army of disciples. But first they must embark on a final spectacular mission to discover the underlying meaning of the universe itself. They have been followed on their journey by the mysterious Shrike--monster, angel, killing machine--who is about to reveal the long-held secret of its origin and purpose. And on the planet of Hyperion, where the story first began, the final revelation will be delivered--an apocalyptic message that unlocks the secrets of existence and the fate of humankind in the galaxy.",,9780553572988,Science Fiction|Fiction|Fantasy|Space|Space Opera|Science Fiction Fantasy|Audiobook|Science Fiction|Time Travel|Space|Speculative Fiction|Adventure
The Reality Dysfunction,Peter F. Hamilton,"In AD 2600 the human race is finally beginning to realize its full potential. Hundreds of colonized planets scattered across the galaxy host a multitude of prosperous and wildly diverse cultures. Genetic engineering has pushed evolution far beyond nature's boundaries, defeating disease and producing extraordinary spaceborn creatures. Huge fleets of sentient trader starships thrive on the wealth created by the industrialization of entire star systems. And throughout inhabited space the Confederation Navy keeps the peace. A true golden age is within our grasp.But now something has gone catastrophically wrong. On a primitive colony planet a renegade criminal's chance encounter with an utterly alien entity unleashes the most primal of all our fears. An extinct race which inhabited the galaxy aeons ago called it ""The Reality Dysfunction."" It is the nightmare which has prowled beside us since the beginning of history.",,9780330340328,Science Fiction|Space|Space Opera|Fiction|Fantasy|Science Fiction Fantasy|Horror|Space|Speculative Fiction|Audiobook|Epic
Cordelia's Honor,Lois McMaster Bujold,"This a previously-published edition of ISBN 9780671578282, newer one here.In her first trial by fire, Cordelia Naismith captained a throwaway ship of the Betan Expeditionary Force on a mission to destroy an enemy armada. Discovering deception within deception, treachery within treachery, she was forced into a separate peace with her chief opponent, Lord Aral Vorkosigan - he who was called ""The Butcher of Komarr"" - and would consequently become an outcast on her own planet and the Lady Vorkosigan on his. Sick of combat and betrayal, she was ready to settle down to a quiet life, interrupted only by the occasional ceremonial appearances required of the Lady Vorkosigan. But when the Emperor died, Aral suddenly became guardian of the infant heir to the imperial throne of Barrayar - and the target of high-tech assassins in a dynastic civil war that was reminiscent of earth's Middle Ages, but fought with up-to-the minute biowar technology. Neither Aral nor Cordelia guessed the part that their cell-damaged unborn son would play in Barrayar's bloody legacy. This edition includes an author's afterword, and a chronology of the events in the Vorkosigan Saga series. Cover art by Gary Ruddell.",,,Science Fiction|Fiction|Space|Space Opera|Romance|Fantasy|Science Fiction Fantasy|Space|Adventure|War|Military Fiction|Speculative Fiction
